date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover,Volume,BuyAmount,SellAmount,MarginPurchaseBuy,MarginPurchaseCashRepayment,MarginPurchaseLimit,MarginPurchaseSell,MarginPurchaseTodayBalance,MarginPurchaseYesterdayBalance,OffsetLoanAndShort,ShortSaleBuy,ShortSaleCashRepayment,ShortSaleLimit,ShortSaleSell,ShortSaleTodayBalance,ShortSaleYesterdayBalance,Dealer_Hedging_buy,Dealer_self_buy,Foreign_Investor_buy,Investment_Trust_buy,Dealer_Hedging_sell,Dealer_self_sell,Foreign_Investor_sell,Investment_Trust_sell
2020-02-10,0050,7308908,661411947,90.0,91.2,89.6,91.0,-0.2,3838,610000.0,54915700.0,55224900.0,47,0,179625,50,946,949,1,35,0,179625,14,140,161,1648000.0,74000.0,7000.0,65000.0,1366000.0,1524000.0,1145000.0,290000.0
2020-02-11,0050,5115402,468988015,91.35,91.95,91.35,91.75,0.75,3724,159000.0,14570350.0,14580500.0,15,0,179625,70,891,946,0,6,0,179625,21,155,140,1009000.0,1441000.0,48000.0,101000.0,646000.0,18000.0,0.0,0.0
2020-02-12,0050,5640117,521567062,92.0,92.9,92.0,92.65,0.9,2845,286000.0,26392650.0,26444050.0,112,0,180625,124,879,891,1,2,0,180625,7,160,155,774000.0,423000.0,1247054.0,0.0,1048000.0,270000.0,371000.0,0.0
2020-02-13,0050,5754317,534947681,93.0,93.25,92.7,92.8,0.15,2530,254000.0,23607000.0,23600000.0,38,0,180625,103,814,879,0,1,0,180625,1,160,160,639000.0,164000.0,5000.0,30000.0,1173000.0,650000.0,1185000.0,0.0
2020-02-14,0050,4988165,463738591,92.8,93.25,92.55,92.95,0.15,2592,159000.0,14781150.0,14769950.0,13,0,180625,33,794,814,0,2,0,180625,7,165,160,999000.0,79000.0,2200.0,157000.0,476000.0,295000.0,1729000.0,0.0
2020-02-17,0050,6266211,578240762,92.3,92.55,91.95,92.3,-0.65,2983,230000.0,21231450.0,21187800.0,43,0,180625,22,815,794,0,0,0,180625,10,175,165,661000.0,135000.0,4000.0,422000.0,739000.0,280000.0,3351000.0,0.0
2020-02-18,0050,12529356,1143154993,91.4,91.6,91.0,91.05,-1.25,6041,241000.0,21998250.0,21993550.0,86,0,179750,22,879,815,0,8,0,179750,6,173,175,1536000.0,174000.0,3000.0,117000.0,2852500.0,400000.0,7575000.0,0.0
2020-02-19,0050,7947011,730212458,91.15,92.25,91.05,92.1,1.05,3934,418000.0,38401600.0,38441750.0,106,1,180375,48,936,879,0,6,0,180375,11,178,173,2261000.0,445000.0,2253000.0,56000.0,1997000.0,202000.0,2212000.0,25000.0
2020-02-20,0050,6538336,599664476,92.35,92.5,91.35,91.7,-0.4,2619,309000.0,28427150.0,28334700.0,49,0,183250,92,893,936,1,1,0,183250,0,177,178,965000.0,154000.0,2280.0,0.0,1375000.0,20000.0,3867000.0,46000.0
2020-02-21,0050,5401188,493195200,91.65,91.95,90.95,91.25,-0.45,2963,213000.0,19484500.0,19461800.0,58,0,187375,68,883,893,1,0,0,187375,8,185,177,976000.0,43000.0,5554.0,32000.0,936995.0,48000.0,2711000.0,10000.0
2020-02-24,0050,13571936,1222019338,90.25,90.4,89.7,90.1,-1.15,7797,446000.0,40213100.0,40193300.0,122,0,187375,20,985,883,1,6,0,187375,6,185,185,1324000.0,262000.0,15000.0,35000.0,2400990.0,257000.0,9332000.0,0.0
2020-02-25,0050,8840104,796170580,89.5,90.5,89.45,90.35,0.25,3943,585000.0,52699550.0,52669350.0,109,0,190375,37,1057,985,1,29,0,190375,34,190,185,1062000.0,872000.0,135000.0,12000.0,1309000.0,150000.0,4434000.0,0.0
2020-02-26,0050,15256003,1362216157,89.15,89.75,88.9,89.45,-0.9,7889,706000.0,63019700.0,63078400.0,180,2,191000,21,1214,1057,2,6,0,191000,20,204,190,1932000.0,350000.0,220080.0,50000.0,2941000.0,439000.0,10135000.0,0.0
2020-02-27,0050,24688054,2190387154,89.35,89.5,88.35,88.65,-0.8,12829,511000.0,45394650.0,45344400.0,279,1,191375,67,1425,1214,1,33,0,191375,14,185,204,2319000.0,194000.0,40008.0,85000.0,6885000.0,2427000.0,12689000.0,0.0
2020-03-02,0050,27894641,2437814508,87.5,88.25,86.85,87.35,-1.3,12628,2015000.0,175959500.0,176206350.0,457,0,193500,54,1828,1425,1,30,0,193500,73,228,185,3075000.0,2016000.0,1517000.0,200000.0,6038001.0,109000.0,17465100.0,0.0
2020-03-03,0050,11071900,980838153,88.85,88.95,88.25,88.6,1.25,5903,699000.0,61869550.0,61981850.0,255,0,201875,215,1868,1828,8,12,0,201875,71,287,228,1173000.0,172000.0,296100.0,222000.0,5032000.0,753000.0,926000.0,0.0
2020-03-04,0050,8437415,749733154,88.8,89.2,88.4,89.2,0.6,3541,349000.0,30939200.0,31078750.0,67,0,201875,283,1652,1868,1,1,0,201875,144,430,287,1542000.0,33000.0,2726500.0,40000.0,3229000.0,109000.0,53000.0,0.0
2020-03-05,0050,9785483,881048721,89.8,90.25,89.75,90.2,1.0,5246,314000.0,28248750.0,28296050.0,137,0,201875,226,1563,1652,5,12,0,201875,41,459,430,1012000.0,221000.0,2867050.0,0.0,1809000.0,1185000.0,200000.0,0.0
2020-03-06,0050,17096376,1515504581,89.65,89.65,88.3,88.35,-1.85,8153,622000.0,55150150.0,55149300.0,243,0,203750,40,1766,1563,1,5,0,203750,12,466,459,2026000.0,709000.0,256200.0,0.0,4435001.0,1390000.0,8241000.0,0.0
2020-03-09,0050,27734426,2389878137,86.8,86.8,85.6,85.85,-2.5,16049,1087000.0,93736950.0,93754750.0,433,165,203750,119,1915,1766,7,60,0,203750,30,436,466,1403000.0,637000.0,346100.0,94000.0,5077000.0,663000.0,17014000.0,0.0
2020-03-10,0050,23784345,2031046781,85.0,86.3,84.9,86.3,0.45,10444,1113000.0,95007200.0,95205750.0,455,0,207500,186,2184,1915,16,87,0,207500,104,453,436,1074000.0,386000.0,2062000.0,45000.0,7893000.0,953000.0,9107000.0,0.0
2020-03-11,0050,15306570,1315633871,86.45,86.55,85.05,85.3,-1.0,7642,644000.0,55490850.0,55277800.0,198,0,211250,118,2264,2184,4,3,0,211250,125,575,453,259000.0,392000.0,28000.0,45000.0,3726000.0,965000.0,6831000.0,0.0
2020-03-12,0050,44910246,3702402943,84.5,84.5,81.15,82.15,-3.15,19425,1986000.0,163786900.0,163789550.0,664,14,221875,148,2766,2264,20,110,0,221875,91,556,575,2511000.0,994000.0,250250.0,0.0,10685000.0,804000.0,23961000.0,0.0
2020-03-13,0050,53704860,4165969502,78.0,81.4,75.95,81.0,-1.15,22286,4978000.0,384594850.0,390386000.0,1015,11,235125,404,3366,2766,116,55,0,235125,186,687,556,1713000.0,1605000.0,182036.0,10000.0,11501000.0,1471000.0,25252400.0,150000.0
2020-03-16,0050,33813951,2652927807,80.0,80.4,76.95,77.3,-3.7,17505,2922000.0,230532700.0,228167750.0,807,11,240250,435,3727,3366,39,75,0,240250,192,804,687,2412000.0,299000.0,81139.0,0.0,11027998.0,2022000.0,11959000.0,0.0
2020-03-17,0050,51145832,3843020137,74.3,76.7,74.3,74.85,-2.45,20922,5564000.0,418108050.0,419445050.0,874,4,246125,283,4314,3727,107,166,0,246125,244,882,804,10226000.0,671000.0,973070.0,82000.0,2897000.0,715000.0,35822010.0,240000.0
2020-03-18,0050,46790503,3463425684,74.95,75.25,72.8,72.8,-2.05,23021,3916000.0,291342500.0,289983900.0,868,0,261375,340,4842,4314,114,113,0,261375,941,1710,882,9166000.0,293000.0,2005084.0,50000.0,13320000.0,748000.0,22542000.0,0.0
2020-03-19,0050,68038340,4709268810,71.0,71.0,67.25,68.55,-4.25,27999,7009000.0,486548950.0,484611400.0,2048,65,266500,699,6126,4842,71,256,1,266500,417,1870,1710,16986000.0,1418000.0,436127.0,54000.0,15617000.0,1957000.0,27576000.0,1823000.0
2020-03-20,0050,40910533,2966513589,71.0,74.0,70.9,74.0,5.45,20786,5111000.0,369772050.0,372143100.0,1099,7,267750,1712,5506,6126,160,273,1,267750,613,2209,1870,8738000.0,313000.0,1395000.0,0.0,9649000.0,1342000.0,8095500.0,0.0
2020-03-23,0050,22465117,1599805748,71.0,72.1,69.55,70.8,-3.2,12011,3229000.0,229314250.0,230500250.0,721,6,265250,545,5676,5506,34,163,0,265250,243,2289,2209,2800000.0,162000.0,651000.0,145000.0,3692000.0,1371000.0,4828000.0,950000.0
2020-03-24,0050,26956843,2009808259,73.85,75.3,73.7,74.25,3.45,13009,2775000.0,206405900.0,207025950.0,317,2,265250,1076,4915,5676,24,102,0,265250,277,2464,2289,8940000.0,190000.0,6168000.0,590000.0,5492000.0,10000.0,1272000.0,900000.0
2020-03-25,0050,32687820,2515225203,76.8,77.45,76.1,76.85,2.6,17188,4129000.0,317232800.0,317443600.0,372,0,264000,1330,3957,4915,16,161,0,264000,142,2445,2464,6239000.0,301000.0,3798100.0,359000.0,5680000.0,339000.0,6713000.0,30000.0
2020-03-26,0050,19215688,1477391870,77.4,77.45,76.0,77.2,0.35,9509,1661000.0,127652650.0,127867300.0,235,0,264000,569,3623,3957,73,92,0,264000,201,2554,2445,6445000.0,75000.0,3582094.0,69000.0,4571000.0,140000.0,287000.0,0.0
2020-03-27,0050,21953901,1706695527,78.3,78.7,76.45,76.6,-0.6,12164,3050000.0,237189800.0,236906950.0,264,2,263750,688,3197,3623,10,127,0,263750,27,2454,2554,4432000.0,264000.0,769108.0,92000.0,4672000.0,230000.0,1868000.0,0.0
2020-03-30,0050,13605883,1021517958,74.7,76.15,74.05,75.85,-0.75,7322,1738000.0,130068750.0,130824300.0,250,0,263750,159,3288,3197,33,100,1,263750,19,2372,2454,2853000.0,57000.0,633000.0,114000.0,4836000.0,815000.0,1075150.0,0.0
2020-03-31,0050,9764000,745847201,76.8,77.2,75.6,76.15,0.3,5249,1324000.0,101106350.0,101163750.0,227,2,263750,339,3174,3288,12,29,45,263750,38,2336,2372,2141000.0,0.0,91000.0,136000.0,2772000.0,396000.0,493000.0,0.0
2020-04-01,0050,9948017,757960266,76.5,76.65,75.85,75.9,-0.25,4967,706000.0,53757450.0,53861400.0,193,15,263750,163,3189,3174,0,65,1,263750,13,2283,2336,2050000.0,0.0,458249.0,54000.0,905000.0,0.0,4492000.0,0.0
2020-04-06,0050,12207626,935731083,76.95,77.1,75.75,77.05,1.15,5824,1296000.0,99116100.0,99343200.0,156,6,264000,277,3062,3189,11,31,0,264000,24,2276,2283,2282000.0,16000.0,1121000.0,168000.0,3771000.0,19000.0,893000.0,0.0
2020-04-07,0050,15302038,1200849513,78.5,78.9,78.05,78.5,1.45,8794,1218000.0,95496050.0,95673350.0,720,0,265375,458,3324,3062,2,97,0,265375,15,2194,2276,3302000.0,100000.0,65100.0,129000.0,1650000.0,15000.0,2208000.0,557000.0
2020-04-08,0050,15230698,1205900652,78.5,79.7,78.35,79.6,1.1,8941,846000.0,67045400.0,66908050.0,233,0,265375,360,3197,3324,3,64,0,265375,15,2145,2194,5540000.0,49000.0,90100.0,201000.0,2060000.0,0.0,86000.0,325000.0
2020-04-09,0050,15650105,1242814448,79.85,80.1,78.85,79.25,-0.35,8547,1238000.0,98306100.0,98337200.0,110,0,262875,206,3101,3197,0,155,0,262875,4,1994,2145,3204000.0,64000.0,27000.0,82000.0,2480000.0,15000.0,1344001.0,0.0
2020-04-10,0050,5824779,460693342,79.0,79.35,78.7,79.3,0.05,3348,327000.0,25847800.0,25856650.0,82,36,261625,75,3072,3101,1,13,0,261625,4,1985,1994,356000.0,28000.0,214000.0,66000.0,1757000.0,0.0,73000.0,0.0
2020-04-13,0050,7430914,586896106,79.0,79.4,78.55,78.8,-0.5,4389,415000.0,32753650.0,32760300.0,100,0,261625,226,2946,3072,5,12,0,261625,12,1985,1985,871000.0,0.0,143000.0,106000.0,2193000.0,670000.0,687000.0,0.0
2020-04-14,0050,13121792,1054569152,79.05,80.95,79.05,80.95,2.15,7743,856000.0,68814200.0,68682400.0,88,2,261625,517,2515,2946,3,47,0,261625,13,1951,1985,5702000.0,0.0,2404036.0,57000.0,216000.0,10000.0,34000.0,0.0
2020-04-15,0050,17361116,1410800897,81.25,81.5,81.0,81.2,0.25,7137,731000.0,59401350.0,59403500.0,99,35,260375,129,2450,2515,2,62,0,260375,27,1916,1951,6018000.0,216000.0,1745125.0,28000.0,2513000.0,2500000.0,307000.0,0.0
2020-04-16,0050,12409525,1001483225,80.2,81.1,80.05,80.8,-0.4,6925,607000.0,48895500.0,48988750.0,92,2,260375,56,2484,2450,3,53,1,260375,20,1882,1916,2747000.0,18000.0,2692000.0,35000.0,1562000.0,61000.0,208000.0,0.0
2020-04-17,0050,34532038,2879398225,83.0,84.0,82.7,83.25,2.45,11524,1865000.0,155211650.0,155576200.0,212,0,259625,812,1884,2484,2,67,109,259625,18,1724,1882,6270000.0,1788000.0,18974059.0,80000.0,1834000.0,93000.0,46344.0,0.0
2020-04-20,0050,12336416,1025144071,83.25,83.5,82.8,83.0,-0.25,5638,310000.0,25763300.0,25772900.0,93,0,259625,62,1915,1884,30,35,1,259625,0,1688,1724,2078000.0,84000.0,3828101.0,55000.0,2135000.0,175000.0,72000.0,0.0
2020-04-21,0050,21082454,1712306057,82.65,82.65,80.5,80.6,-2.4,11037,1269000.0,103608550.0,103085300.0,280,0,259625,143,2052,1915,3,38,598,259625,0,1052,1688,5235000.0,95000.0,373000.0,133000.0,5591000.0,1485000.0,1257000.0,0.0
2020-04-22,0050,10896151,871604621,80.0,80.6,79.5,80.6,0.0,5607,989000.0,79065900.0,79243500.0,414,3,255375,305,2158,2052,2,36,0,255375,41,1057,1052,1036000.0,30000.0,2000.0,34000.0,2505000.0,100000.0,3728000.0,0.0
2020-04-23,0050,13298948,1078973188,81.15,82.0,80.3,80.9,0.3,5546,2254000.0,182213650.0,183393900.0,198,1,255375,178,2177,2158,5,13,0,255375,26,1070,1057,4002000.0,136000.0,399150.0,32000.0,4332000.0,324000.0,1281000.0,0.0
2020-04-24,0050,5764752,466004912,80.8,81.0,80.45,80.9,0.0,3025,340000.0,27479300.0,27490100.0,35,0,255375,146,2066,2177,2,4,0,255375,18,1084,1070,269000.0,0.0,647037.0,17000.0,3209000.0,36000.0,683000.0,0.0
2020-04-27,0050,13917724,1144296195,82.15,82.6,81.65,82.55,1.65,5005,695000.0,57155700.0,57072050.0,67,0,255375,289,1844,2066,8,14,0,255375,15,1085,1084,6771000.0,931000.0,1919089.0,0.0,2781000.0,0.0,220000.0,0.0
2020-04-28,0050,7556661,622421135,82.9,82.9,82.0,82.55,0.0,4044,561000.0,46196300.0,46226300.0,154,1,255375,117,1880,1844,0,13,0,255375,5,1077,1085,1687000.0,251000.0,15006.0,160000.0,1405000.0,0.0,748000.0,0.0
2020-04-29,0050,11874079,992546626,83.05,83.9,82.95,83.7,1.15,5582,707000.0,59118450.0,59000350.0,109,3,255375,317,1669,1880,0,34,0,255375,5,1048,1077,3660000.0,10000.0,3837251.0,122000.0,2343000.0,0.0,2000.0,0.0
2020-04-30,0050,18785156,1597420751,84.45,85.5,84.4,85.5,1.8,8305,1024000.0,87018350.0,86966200.0,194,0,255375,226,1637,1669,0,66,0,255375,0,982,1048,3234000.0,195000.0,8120000.0,0.0,3362000.0,37000.0,1000.0,0.0
2020-05-04,0050,15648380,1296408090,82.4,83.3,82.2,83.0,-2.5,8848,831000.0,68742650.0,68938900.0,403,2,255375,77,1961,1637,9,46,0,255375,0,936,982,1518000.0,0.0,203124.0,38000.0,3086000.0,171000.0,6522000.0,0.0
2020-05-05,0050,7810636,651512279,83.5,83.8,83.0,83.4,0.4,3986,692000.0,57784900.0,57634050.0,135,0,255375,136,1960,1961,0,5,0,255375,36,967,936,531000.0,2000.0,2299000.0,112000.0,1969000.0,36000.0,263000.0,0.0
2020-05-06,0050,6142593,511218824,83.3,83.75,82.6,83.5,0.1,3610,829000.0,68929850.0,68996100.0,52,6,255375,92,1914,1960,2,25,0,255375,10,952,967,532000.0,0.0,770150.0,60000.0,1920000.0,282000.0,663000.0,70000.0
2020-05-07,0050,6140995,514715030,83.5,84.15,83.3,83.85,0.35,3429,344000.0,28797050.0,28834000.0,54,0,255375,89,1879,1914,0,6,0,255375,9,955,952,2690000.0,15000.0,6000.0,91000.0,967000.0,13000.0,835000.0,55000.0
2020-05-08,0050,6034013,508981564,84.6,84.75,84.0,84.35,0.5,3530,426000.0,35910400.0,35974000.0,89,0,255375,158,1810,1879,0,7,0,255375,9,957,955,2161000.0,26000.0,614000.0,42000.0,910000.0,60000.0,820035.0,205000.0
2020-05-11,0050,6655422,566557718,85.0,85.4,84.7,85.05,0.7,4065,544000.0,46274850.0,46256700.0,140,12,255375,186,1752,1810,3,10,0,255375,3,950,957,2056000.0,33000.0,217000.0,67000.0,1221000.0,0.0,155030.0,86000.0
2020-05-12,0050,11549365,970944184,84.6,84.6,83.65,84.05,-1.0,6496,606000.0,51024500.0,51015450.0,203,0,255375,62,1893,1752,1,11,0,255375,2,941,950,1699000.0,0.0,21150.0,72000.0,2019000.0,0.0,6853000.0,116000.0
2020-05-13,0050,4967165,417187216,83.7,84.4,83.6,84.3,0.25,2672,407000.0,34147450.0,34160750.0,60,2,255375,94,1857,1893,1,1,0,255375,6,946,941,1479000.0,357000.0,0.0,0.0,594000.0,0.0,1981000.0,0.0
2020-05-14,0050,8743268,729929358,83.8,83.85,83.2,83.3,-1.0,4975,698000.0,58293150.0,58334700.0,126,0,256250,98,1885,1857,0,11,0,256250,14,949,946,1868000.0,33000.0,10225.0,0.0,1784000.0,125000.0,3873170.0,0.0
2020-05-15,0050,6190781,518392098,84.05,84.25,83.05,83.85,0.55,3135,739000.0,61794250.0,61904250.0,43,0,256250,169,1759,1885,0,1,0,256250,5,953,949,2369000.0,358000.0,55095.0,0.0,1268000.0,90000.0,408000.0,0.0
2020-05-18,0050,8271703,687412937,83.05,83.45,82.8,83.15,-0.7,4054,594000.0,49348650.0,49427000.0,125,0,257250,37,1847,1759,0,1,1,257250,0,951,953,2035000.0,295000.0,45000.0,18000.0,2793000.0,106000.0,2850000.0,0.0
2020-05-19,0050,5477775,460004900,84.4,84.5,83.65,83.9,0.75,3225,583000.0,49005900.0,48932000.0,121,0,257250,99,1869,1847,0,7,0,257250,17,961,951,1584000.0,158000.0,273119.0,59000.0,1124000.0,0.0,373000.0,0.0
2020-05-20,0050,9894141,830898729,84.0,84.2,83.5,83.8,-0.1,8013,960000.0,80649050.0,80602550.0,18,0,257875,51,1836,1869,0,12,0,257875,23,972,961,1718000.0,588000.0,5402000.0,0.0,5503000.0,249000.0,527000.0,0.0
2020-05-21,0050,7568047,639149173,84.15,84.8,84.1,84.5,0.7,3658,498000.0,42024150.0,42055050.0,42,1,256625,109,1768,1836,0,15,0,256625,4,961,972,2590000.0,1997000.0,84000.0,58000.0,721000.0,60000.0,644000.0,0.0
2020-05-22,0050,13354146,1110886948,83.8,83.9,82.9,82.95,-1.55,8390,358000.0,29813550.0,29756050.0,141,0,256625,65,1844,1768,0,4,0,256625,21,978,961,671000.0,110000.0,4000.0,21000.0,4449000.0,236000.0,6377000.0,304000.0
2020-05-25,0050,5250544,435011428,83.15,83.5,82.15,83.5,0.55,3380,548000.0,45387950.0,45421800.0,45,1,257625,24,1864,1844,2,1,0,257625,8,985,978,1830000.0,20000.0,10000.0,28000.0,1491000.0,14000.0,808000.0,0.0
2020-05-26,0050,15454949,1305177905,84.25,84.65,83.85,84.45,0.95,5465,458000.0,38665550.0,38657800.0,19,0,257625,253,1630,1864,0,6,0,257625,0,979,985,7466000.0,2393000.0,1872032.0,0.0,1403000.0,200000.0,368000.0,0.0
2020-05-27,0050,4589767,387703276,84.7,84.85,84.05,84.35,-0.1,3012,290000.0,24495700.0,24499050.0,14,1,257625,41,1602,1630,0,3,0,257625,0,976,979,1121000.0,156000.0,673003.0,45000.0,828000.0,100000.0,35000.0,0.0
2020-05-28,0050,7476909,630228694,84.9,84.9,83.55,83.85,-0.5,3104,779000.0,65660700.0,65757050.0,68,0,257625,253,1417,1602,0,10,0,257625,0,966,976,2259000.0,418000.0,722000.0,0.0,2674000.0,0.0,1302000.0,0.0
2020-05-29,0050,5320690,444529073,83.4,84.45,83.0,84.45,0.6,2851,863000.0,71860300.0,72292300.0,55,0,257625,36,1436,1417,6,0,0,257625,0,966,966,1837000.0,0.0,0.0,46000.0,1767000.0,157000.0,709000.0,0.0
2020-06-01,0050,8365321,709979535,84.45,85.15,84.4,84.9,0.45,4221,345000.0,29186500.0,29225450.0,207,0,257625,129,1514,1436,3,9,0,257625,0,957,966,3876000.0,780000.0,331000.0,23000.0,1453000.0,0.0,210000.0,0.0
2020-06-02,0050,11947060,1019866379,85.0,85.5,85.0,85.3,0.4,4546,220000.0,18741850.0,18763850.0,217,10,256625,81,1640,1514,0,7,0,256625,1,951,957,2962000.0,226000.0,5866035.0,0.0,749000.0,0.0,288000.0,89000.0
2020-06-03,0050,18117244,1567235805,86.15,86.9,86.1,86.8,1.5,7251,430000.0,37200650.0,37216600.0,247,0,256625,507,1380,1640,1,13,0,256625,5,943,951,5220000.0,1989000.0,7065000.0,0.0,1448000.0,200000.0,552001.0,100000.0
2020-06-04,0050,15036553,1315498861,87.5,87.75,87.15,87.6,0.8,6182,679000.0,59371600.0,59396200.0,300,0,255875,78,1602,1380,2,30,0,255875,15,928,943,3451000.0,480000.0,37000.0,34000.0,2224000.0,100000.0,1396000.0,0.0
2020-06-05,0050,9916582,873460722,87.7,88.35,87.7,88.35,0.75,5501,468000.0,41237150.0,41203600.0,189,7,255875,73,1711,1602,0,10,0,255875,0,918,928,5600000.0,95000.0,236000.0,23000.0,373000.0,0.0,286375.0,0.0
2020-06-08,0050,15549542,1388746538,88.9,89.8,88.8,89.5,1.15,7617,1293000.0,115358300.0,115694950.0,57,0,268250,79,1689,1711,3,19,0,268250,1,900,918,2879000.0,332000.0,4757000.0,0.0,3036000.0,50000.0,519080.0,60000.0
2020-06-09,0050,11356579,1016232445,89.6,89.8,88.95,89.6,0.1,4738,623000.0,55652750.0,55790450.0,97,0,284625,531,1255,1689,4,24,0,284625,1,877,900,1602000.0,10000.0,5729820.0,79000.0,2409000.0,20000.0,115000.0,0.0
2020-06-10,0050,10998897,992706489,89.65,90.7,89.55,90.45,0.85,6189,905000.0,81702700.0,81665050.0,30,0,284625,95,1190,1255,0,29,0,284625,17,865,877,2007000.0,771000.0,4220350.0,0.0,925000.0,0.0,6000.0,0.0
2020-06-11,0050,14179192,1274547880,90.45,90.85,89.0,89.05,-1.4,6785,736000.0,66301700.0,66338550.0,149,0,296375,80,1259,1190,0,13,0,296375,4,856,865,1962000.0,85000.0,5269256.0,0.0,4006000.0,641000.0,255000.0,30000.0
2020-06-12,0050,21563371,1896372312,87.25,88.5,87.1,88.25,-0.8,9065,941000.0,82505400.0,82805450.0,112,0,325375,48,1323,1259,1,11,0,325375,2,847,856,1563000.0,886000.0,11805000.0,0.0,3493000.0,34000.0,1825100.0,52000.0
2020-06-15,0050,9573700,839035110,88.1,88.3,86.9,87.0,-1.25,6066,787000.0,69083350.0,68862600.0,39,8,346000,39,1315,1323,1,12,0,346000,0,835,847,661000.0,37000.0,1158125.0,0.0,4746000.0,150000.0,1124000.0,0.0
2020-06-16,0050,10841047,962708421,88.15,89.2,88.15,88.9,1.9,5206,1000000.0,88687650.0,88798050.0,29,0,358250,62,1282,1315,1,4,0,358250,36,867,835,1556000.0,347000.0,4500089.0,51000.0,1513000.0,0.0,1451000.0,27000.0
2020-06-17,0050,11510236,1022814504,89.2,89.2,88.3,89.0,0.1,9354,879000.0,77961500.0,78006450.0,18,5,366750,11,1284,1282,0,7,0,366750,0,860,867,1393000.0,328000.0,6612000.0,0.0,5011000.0,410000.0,3590000.0,0.0
2020-06-18,0050,5035751,447396539,89.05,89.3,88.35,88.9,-0.1,2385,254000.0,22546500.0,22570800.0,14,0,366750,26,1272,1284,3,5,0,366750,3,858,860,1465000.0,77000.0,1154110.0,0.0,333000.0,0.0,2786000.0,0.0
2020-06-19,0050,2333985,207473976,89.0,89.15,88.65,88.85,-0.05,1483,108000.0,9597500.0,9597900.0,11,0,366750,22,1261,1272,1,5,1,366750,0,852,858,1128000.0,13000.0,15055.0,0.0,263000.0,0.0,247000.0,30000.0
2020-06-22,0050,10579456,943788276,88.85,89.7,88.85,89.05,0.2,3109,213000.0,18982550.0,19010850.0,30,0,328500,73,1218,1261,0,4,0,328500,0,848,852,1084000.0,1350000.0,6273000.0,53000.0,703000.0,18000.0,6508000.0,0.0
2020-06-23,0050,8664889,775774053,89.6,90.05,88.8,89.45,0.4,3040,502000.0,44846200.0,44983850.0,19,0,328500,84,1153,1218,1,20,0,328500,25,853,848,1333000.0,1344000.0,4048000.0,0.0,1471000.0,48000.0,3756000.0,45000.0
2020-06-24,0050,10061904,907813260,89.8,90.5,89.8,90.0,0.55,4330,629000.0,56659050.0,56784650.0,34,0,328500,142,1045,1153,1,25,0,328500,1,829,853,1148000.0,343000.0,6264125.0,0.0,1515000.0,106000.0,1397000.0,35000.0
2020-06-29,0050,9785007,872080579,89.25,89.6,88.65,89.1,-0.9,5184,330000.0,29424000.0,29412950.0,145,2,328500,23,1165,1045,0,8,0,328500,54,875,829,939000.0,221000.0,2410530.0,0.0,3720000.0,295000.0,2666000.0,0.0
2020-06-30,0050,8035137,720381822,89.55,89.95,89.4,89.9,0.8,2697,321000.0,28759200.0,28808750.0,6,0,332750,84,1087,1165,0,57,0,332750,0,818,875,601000.0,35000.0,5098003.0,0.0,1831000.0,154000.0,2385000.0,0.0
2020-07-01,0050,9979250,904497055,89.95,90.9,89.95,90.5,0.6,4711,412000.0,37284300.0,37382450.0,32,0,332750,125,994,1087,0,6,0,332750,3,815,818,1781000.0,45000.0,6110000.0,112000.0,1722000.0,970000.0,307000.0,0.0
2020-07-02,0050,7601474,693803341,90.65,91.5,90.6,91.5,1.0,4366,354000.0,32216700.0,32310600.0,54,0,332750,49,999,994,0,15,0,332750,27,827,815,2042000.0,42000.0,3593000.0,50000.0,778000.0,0.0,3000.0,0.0
2020-07-03,0050,14983163,1385847691,92.1,92.75,92.1,92.55,1.05,6056,1008000.0,93216500.0,93096800.0,69,0,332750,53,1015,999,0,5,0,332750,8,830,827,5513000.0,95000.0,6871000.0,0.0,1621000.0,84000.0,368000.0,0.0
2020-07-06,0050,14469339,1358063416,93.2,94.3,93.2,94.15,1.6,8897,482000.0,45170800.0,45166550.0,96,0,332750,192,919,1015,0,22,0,332750,1,809,830,6452000.0,633000.0,1954170.0,0.0,985000.0,0.0,45250.0,0.0
2020-07-07,0050,13927773,1319126267,95.0,95.5,94.1,94.5,0.35,6723,1588000.0,150209600.0,150665100.0,62,0,332750,131,850,919,0,119,0,332750,8,698,809,4841000.0,357000.0,3021522.0,189000.0,2008000.0,53000.0,287000.0,0.0
2020-07-08,0050,11145368,1059607510,94.5,95.4,94.4,95.15,0.65,5083,858000.0,81510150.0,81525000.0,131,0,332750,67,914,850,0,68,2,332750,4,632,698,3458000.0,450000.0,4311052.0,0.0,1937000.0,0.0,316000.0,106000.0
2020-07-09,0050,7241657,692045803,95.7,95.85,95.15,95.45,0.3,3549,356000.0,34033600.0,34045300.0,42,0,331500,146,810,914,1,24,0,331500,0,608,632,2169000.0,90000.0,2726000.0,21000.0,1564000.0,0.0,502000.0,95000.0
2020-07-10,0050,11502554,1094033243,95.55,95.7,94.6,94.65,-0.8,5770,353000.0,33579600.0,33626100.0,19,1,331375,115,713,810,1,33,0,331375,42,617,608,3697000.0,490000.0,3866900.0,0.0,2833000.0,290000.0,21250.0,100000.0
